Date,meantemp,humidity,wind_speed,meanpressure
30/01/2016,20.14285714,78.5,1.2,10.145
31/01/2016,17.375,78.25,7.7625,10.16
1/02/2016,15.84615385,65.76923077,7.269230769,10.17153846
2/02/2016,15.26666667,55.86666667,8.893333333,10.182
3/02/2016,13.125,66.5,7.622222222,10.18
4/02/2016,16.36363636,53,6.941666667,10.17333333
5/02/2016,12.66666667,70.66666667,2.166666667,10.16833333
6/02/2016,15.33333333,69.5,3.7,10.13333333
7/02/2016,15.625,77,2.7875,10.1575
8/02/2016,17.09090909,67.18181818,5.9,10.17090909
9/02/2016,17.76923077,67.46153846,5.846153846,10.14692308
10/02/2016,18.13333333,64.86666667,2.1,10.12733333
11/02/2016,19.6875,54.75,6.03125,10.1125
12/02/2016,19.2,57.86666667,0.746666667,10.12533333
13/02/2016,17.06666667,62.13333333,5.806666667,10.14866667
14/02/2016,17.64285714,61.92857143,8.071428571,10.17214286
15/02/2016,17.6,59.53333333,5.94,10.18733333
16/02/2016,18.21428571,56.14285714,5.435714286,10.20071429
17/02/2016,18.71428571,59.28571429,3.707142857,10.19142857
18/02/2016,19.46666667,76,5.186666667,10.174
19/02/2016,23.15384615,70.23076923,4.146153846,10.14615385
20/02/2016,23.625,73.125,11.11875,10.14125
21/02/2016,21,61.125,17.1375,10.1475
22/02/2016,21,51.42857143,15.20714286,10.14428571
23/02/2016,21.42857143,50.64285714,9.785714286,10.125
24/02/2016,21.6875,58.0625,2.44375,10.129375
25/02/2016,22.5625,57.5,5.3375,10.155
26/02/2016,22.8,55.6,2.48,10.184
27/02/2016,22.8,59,3.333333333,10.18466667
28/02/2016,23,63.0625,3.7125,10.189375
29/02/2016,23.875,63.9375,3.7125,10.18625
1/03/2016,24.91666667,57.41666667,1.7,10.15
2/03/2016,24.93333333,57.06666667,1.733333333,10.154
3/03/2016,26,55.61538462,4.292307692,10.14615385
4/03/2016,27.3125,44.25,6.14375,10.126875
5/03/2016,23.93333333,57.13333333,11,10.12666667
6/03/2016,22.8125,66.5625,5.21875,10.130625
7/03/2016,23.71428571,64.14285714,5.171428571,10.12357143
8/03/2016,23.42857143,60.21428571,6.742857143,10.11642857
9/03/2016,24,57.5625,9.375,10.120625
10/03/2016,25.5625,57.4375,7.98125,10.131875
11/03/2016,25.06666667,67.8,6.546666667,10.12533333
12/03/2016,24.5625,66.9375,9.4875,10.095625
13/03/2016,24.25,65.1875,6.84375,10.111875
14/03/2016,22.375,66,6.275,10.143125
15/03/2016,24.06666667,58.93333333,8.646666667,10.14866667
16/03/2016,23.9375,53.75,10.88125,10.128125
17/03/2016,26.3125,50.3125,6.84375,10.104375
18/03/2016,26.1875,61.25,6.7125,10.098125
19/03/2016,26.78571429,61.85714286,3.578571429,10.09214286
20/03/2016,27.13333333,58.73333333,2.846666667,10.10333333
21/03/2016,26.625,43.375,12.2625,10.11125
22/03/2016,25.0625,37.875,22.1,10.09375
23/03/2016,26.2,43.26666667,10.64166667,10.1
24/03/2016,28.13333333,46.86666667,3.213333333,10.13333333
25/03/2016,29.875,50.1875,3.36875,10.131875
26/03/2016,24.66666667,62.66666667,9.393333333,10.136
27/03/2016,26.25,53.6875,9.15625,10.128125
28/03/2016,25.93333333,52.8,6.546666667,76.79333333
29/03/2016,27.125,47.75,7.29375,10.113125
30/03/2016,29.57142857,39.78571429,7.021428571,10.11142857
31/03/2016,30,39.73333333,4.333333333,10.092
1/04/2016,30.57142857,38.21428571,12.03571429,10.06714286
2/04/2016,32.3125,38.5625,5.4625,10.08
3/04/2016,33.3125,44.25,2.55,10.08375
4/04/2016,32.8125,33.125,8,10.066875
5/04/2016,32.3125,29.3125,9.26875,10.07
6/04/2016,31.375,33.125,3.475,10.06875
7/04/2016,29.93333333,37,10.85,10.07266667
8/04/2016,29.26666667,36,4.686666667,10.092
9/04/2016,30.73333333,32.46666667,12.61875,10.093125
10/04/2016,32.25,29,5.225,10.088125
11/04/2016,29.8,35,16.04,10.094
12/04/2016,30.2,36.2,19.38,10.06333333
13/04/2016,31.75,28.0625,18.64375,10.033125
14/04/2016,33.125,23.875,10.425,10.038125
15/04/2016,33.625,25.375,9.8375,10.04625
16/04/2016,35.6875,23.6875,11.1125,10.030625
17/04/2016,34.66666667,23.86666667,9.386666667,10.02666667
18/04/2016,34.625,30.125,7.175,10.046875
19/04/2016,34,33.6,4.566666667,10.05866667
20/04/2016,34.0625,25.9375,14.01875,10.064375
21/04/2016,34,24.66666667,15.75,10.034
22/04/2016,33.25,24.25,8.35,10.01727273
23/04/2016,31.91666667,21.81818182,19.65384615,10.01846154
24/04/2016,31.3125,22.125,10.1875,10.030625
25/04/2016,31.75,22.8125,6.95,10.055625
26/04/2016,33.4375,25.1875,3.83125,10.071875
27/04/2016,33.125,29.0625,4.98125,10.056875
28/04/2016,34.15384615,21.76923077,11.82307692,10.04692308
29/04/2016,34.07142857,23.28571429,9.123076923,10.05714286
30/04/2016,33.0625,25.5625,5.2125,10.048125
1/05/2016,34.6875,23.375,8.575,10.024375
2/05/2016,38,18.46666667,9.513333333,10.022
3/05/2016,35.5,30.375,6.49375,10.043125
4/05/2016,33.71428571,31.85714286,10.46428571,10.03785714
5/05/2016,30.6,42,11.24666667,10.07466667
6/05/2016,31.4375,37.4375,8.225,10.07
7/05/2016,33.3125,37.1875,4.65,10.055625
8/05/2016,35.13333333,36.33333333,7.293333333,10.05933333
9/05/2016,33.53333333,40.6,18.425,10.060625
10/05/2016,34,39.75,10.55625,10.065625
11/05/2016,32.5,49.9375,7.775,10.060625
12/05/2016,35.375,40,5.1,10.0225
13/05/2016,37.29411765,28.11764706,8.070588235,10.01352941
14/05/2016,36.5625,31.875,4.16875,10.03125
15/05/2016,37.25,29.5,4.75,10.035625
16/05/2016,37.21428571,23.5,9.02,10.008
17/05/2016,37.5,25.8125,9.6125,9.989375
18/05/2016,37.75,27.625,8.45,9.978125
19/05/2016,37.375,40.5,9.3875,9.98625
20/05/2016,37.4,44.2,8.413333333,9.969333333
21/05/2016,36.13333333,45.4,10.87333333,9.959333333
22/05/2016,36.8,44.8,6.553333333,9.964666667
23/05/2016,32.21428571,47.92857143,14.95,9.995714286
24/05/2016,31.52631579,53.52631579,8.494736842,10.00736842
25/05/2016,33.2173913,46.60869565,10.16086957,9.974782609
26/05/2016,35.26923077,44.57692308,15.17692308,9.991538462
27/05/2016,38.27272727,26.09090909,15.31818182,9.999545455
28/05/2016,36.0625,37.25,14.40555556,9.998333333
29/05/2016,31.5,57.0625,11.68125,10.0125
30/05/2016,26.8125,74.8125,9.4875,10.038125
31/05/2016,32.64285714,51.21428571,7.407142857,10.02307692
1/06/2016,36,42.2,9.133333333,10.02733333
2/06/2016,37.5625,35.3125,11.93125,10.02
3/06/2016,37.5625,40.6875,2.78125,10.0225
4/06/2016,38.2,42.06666667,3.206666667,10.01866667
5/06/2016,36.16666667,51.75,8.5,10.02833333
6/06/2016,35.42857143,45.71428571,11,10.01571429
7/06/2016,34.625,59.1875,21.30625,10.020625
8/06/2016,36.07142857,44.64285714,8.485714286,9.992142857
9/06/2016,35.73333333,43.73333333,9.26,9.380666667
10/06/2016,36.13333333,41.86666667,10.08125,9.9825
11/06/2016,33.4375,49.9375,8.8125,9.99
12/06/2016,35.5,37.125,9.1625,9.988125
13/06/2016,36,43.3125,12.85,9.981875
14/06/2016,32.625,55.125,11.86,9.978125
15/06/2016,34.73333333,48.86666667,10.51333333,9.961333333
16/06/2016,33.5,51.28571429,11.39285714,9.99
17/06/2016,34.1875,52.25,7.425,9.994285714
18/06/2016,35.85714286,50.57142857,10.85714286,10.00857143
19/06/2016,35.625,53.25,9.3875,10.01375
20/06/2016,30.9375,73.9375,7.64375,10.006875
21/06/2016,32.875,62.1875,8.91875,9.999375
22/06/2016,33.125,60.8125,7.41875,10.015625
23/06/2016,33.84615385,51.61538462,5.875,9.996923077
24/06/2016,36.4375,46.5625,7.7625,9.983125
25/06/2016,35.42857143,55.92857143,9.664285714,10.00071429
26/06/2016,34.86666667,57.46666667,7.66,10.00375
27/06/2016,34.3125,61.25,7.99375,9.988666667
28/06/2016,30.78571429,75.07142857,5.435714286,10.015
29/06/2016,35.375,58.875,8.45,10.011875
30/06/2016,35.46666667,60.2,6.793333333,9.978666667
1/07/2016,32.125,73.4,8.35,10.025625
2/07/2016,28.4,80,5.23125,9.98375
3/07/2016,29.5625,78.125,1.96875,9.9825
4/07/2016,30.6875,76.3125,3.48125,9.97125
5/07/2016,33.25,68.6875,5.3375,9.955625
6/07/2016,33.26666667,64.06666667,8.878571429,9.968666667
7/07/2016,33.5,63,5.91875,9.976875
8/07/2016,30.8,75.86666667,5.433333333,9.974
9/07/2016,33.25,66.0625,6.73125,9.9675
10/07/2016,32.5625,65.6875,4.7,9.960625
11/07/2016,31.5,71.9375,8.046666667,9.9775
12/07/2016,30.5,80.1875,5.5625,9.990625
13/07/2016,31.25,76.3125,6.806666667,9.984375
14/07/2016,30.4375,80.4375,5.21875,9.98375
15/07/2016,31,78.0625,7.271428571,9.98625
16/07/2016,27.125,93.875,4.371428571,9.99875
17/07/2016,28.125,86.5625,6.6,10.01333333
18/07/2016,27.66666667,91.26666667,7.653333333,10.008
19/07/2016,32.3125,69.125,13.65625,9.99875
20/07/2016,34.1875,59.5625,12.9625,9.99625
21/07/2016,34.13333333,56.86666667,11.48,9.992666667
22/07/2016,34.125,56.125,8.6875,9.993333333
23/07/2016,31.875,66,7.76875,10.01625
24/07/2016,31.4375,72.25,2.43125,9.463125
25/07/2016,31.9375,69.125,2.9125,10.01875
26/07/2016,30.3125,82,6.485714286,10.03125
27/07/2016,28.3125,88.25,4.29375,10.04625
28/07/2016,29.53333333,81.33333333,5.186666667,10.02066667
29/07/2016,27.375,92.4375,2.43125,10.009375
30/07/2016,27.33333333,92.26666667,1.86,10.012
31/07/2016,29.26666667,83.13333333,4.7,10.00666667
1/08/2016,29.125,84.25,5.9125,9.99125
2/08/2016,30.6875,72.125,6.375,3.104375
3/08/2016,32.5625,63.5625,5.45,9.985
4/08/2016,33.11111111,63.88888889,7.927777778,9.987777778
5/08/2016,33.8,61.66666667,4.32,9.993333333
6/08/2016,30.06666667,76,6.926666667,10.008
7/08/2016,33.11764706,65.17647059,7.852941176,10.00529412
8/08/2016,33.80952381,62.38095238,9.440909091,9.996363636
9/08/2016,31.61538462,71.65384615,9.55,9.985
10/08/2016,32,71.25925926,10.15925926,9.993703704
11/08/2016,28.10714286,89.46428571,7.821428571,10.01607143
12/08/2016,29.03571429,85,3.848148148,10.02285714
13/08/2016,30.32142857,77.07142857,3.22962963,10.01071429
14/08/2016,28.93333333,83.7,6.37,6.339
15/08/2016,31.67857143,67.64285714,12.725,9.992857143
16/08/2016,31.33333333,66.41666667,14.66666667,-0.030416667
17/08/2016,29.92857143,72.5,6.325,9.995185185
18/08/2016,29.88888889,79.81481481,1.722222222,9.999230769
19/08/2016,32.07142857,68.28571429,1.917857143,9.998928571
20/08/2016,33.18518519,66.48148148,10.36666667,10.0016
21/08/2016,31.59259259,68.07407407,10.02222222,10.01192308
22/08/2016,32.18518519,65.55555556,8.237037037,10.02888889
23/08/2016,31.48,70.08,6.084,10.0324
24/08/2016,30.17857143,79.28571429,8.419230769,10.025
25/08/2016,31.52,72.44,6.276923077,10.04423077
26/08/2016,31.22222222,73.81481481,4.392592593,10.05222222
27/08/2016,31.78571429,70.28571429,7.15,10.06142857
28/08/2016,33.4,66.24,7.272,10.062
29/08/2016,29.57142857,82.32142857,5.825,10.03607143
30/08/2016,30.04,76.8,8.903846154,10.02192308
31/08/2016,27.25925926,89.55555556,6.72962963,10.03037037
1/09/2016,27.96,87.24,4.148,10.0244
2/09/2016,30.73913043,71.73913043,13.20434783,10.01272727
3/09/2016,30.89473684,62.68421053,13.26315789,10.01157895
4/09/2016,31.69230769,59.30769231,11.12307692,10.02923077
5/09/2016,31.07692308,60.30769231,13.96153846,10.03230769
6/09/2016,30.375,55,13.4375,10.0375
7/09/2016,31.1,57.7,9.1,10.03454545
8/09/2016,31.91666667,58,10.80833333,10.05166667
9/09/2016,30.55555556,56.66666667,11.52222222,10.04333333
10/09/2016,31.23076923,58.23076923,11.96923077,10.05230769
11/09/2016,31,56.4,8.15,10.038
12/09/2016,31.64285714,55.5,10.85,10.05071429
13/09/2016,32.53333333,57.06666667,8.526666667,10.064
14/09/2016,30.85714286,70.35714286,4.235714286,10.06928571
15/09/2016,31.72727273,59.63636364,11.9,10.0475
16/09/2016,31.4,58,3.52,10.044
17/09/2016,32.30769231,58,2.707692308,10.03153846
18/09/2016,32.25,58.83333333,17.90833333,10.05
19/09/2016,32.375,59.45833333,2.0875,10.04708333
20/09/2016,33.44444444,54.07407407,2.569230769,10.03518519
21/09/2016,33.36,58.96,6.092,10.054
22/09/2016,30.03703704,67.62962963,8.107407407,10.08777778
23/09/2016,31,66.10714286,3.571428571,10.05321429
24/09/2016,31.24,66.48,5.496153846,13.52615385
25/09/2016,31.13043478,62.30434783,3.147826087,10.04782609
26/09/2016,31.48,60.88,2.986956522,10.0676
27/09/2016,32.18518519,57.81481481,1.780769231,10.06703704
28/09/2016,32.44,55.28,2.52,10.0528
29/09/2016,32.22727273,61.31818182,3.963636364,10.05590909
30/09/2016,32.21428571,59.35714286,2.582142857,10.05571429
1/10/2016,32.54166667,61.91666667,3.170833333,10.075
2/10/2016,32.81481481,61.81481481,4.122222222,10.09111111
3/10/2016,33.26923077,59.57692308,3.992592593,10.07185185
4/10/2016,30.55555556,69.81481481,5.77037037,10.0537037
5/10/2016,28.83333333,71.875,3.325,10.0525
6/10/2016,30.7037037,64.81481481,3.233333333,10.07148148
7/10/2016,30.96,59.96,15.825,10.072
8/10/2016,30.6,57.96,8.761538462,10.06846154
9/10/2016,30.92,59.2,3.184,10.0596
10/10/2016,29.77777778,51.11111111,4.807407407,10.06148148
11/10/2016,29.66666667,51.14814815,8.922222222,10.06592593
12/10/2016,29.57142857,47.28571429,11.37142857,10.0625
13/10/2016,29.96296296,44,13.02222222,10.08333333
14/10/2016,29.75,47.875,8.934782609,10.09125
15/10/2016,27.74074074,54.14814815,6.662962963,10.10518519
16/10/2016,28.42857143,49.85714286,7.014285714,10.11857143
17/10/2016,28.6,49.24,7.116,10.1056
18/10/2016,28.5,48.45833333,7.668181818,10.09458333
19/10/2016,28.92592593,49.18518519,6.459259259,10.08555556
20/10/2016,29.07692308,47.73076923,9.124,10.07538462
21/10/2016,28.40909091,50.40909091,10.69545455,10.08727273
22/10/2016,29.33333333,49.48148148,13.32307692,10.0937037
23/10/2016,27.5,54.96153846,11.54615385,10.09307692
24/10/2016,28.5,51.42307692,11.18846154,10.08269231
25/10/2016,28.04,54.56,12.38846154,10.08923077
26/10/2016,27.57692308,56.19230769,5.7,10.11730769
27/10/2016,26.55555556,59.37037037,6.044444444,10.1462963
28/10/2016,25.51851852,58.77777778,7.277777778,10.12407407
29/10/2016,25.81481481,62.77777778,1.714814815,10.13
30/10/2016,24.82608696,71.04347826,2.013043478,10.14608696
31/10/2016,24.53846154,66.80769231,1.642307692,10.17807692
1/11/2016,24.38461538,58.73076923,2.715384615,10.16384615
2/11/2016,23.72727273,65.90909091,1.431818182,10.16590909
3/11/2016,25.64,59.76,2.232,10.1624
4/11/2016,24.81481481,58.2962963,4.122222222,10.1262963
5/11/2016,23.11538462,66.57692308,5.784615385,10.10346154
6/11/2016,22.92592593,63.85185185,2.411111111,10.11518519
7/11/2016,24.54545455,51.31818182,8.172727273,10.12772727
8/11/2016,23.73076923,52.26923077,12.75,10.1364
9/11/2016,23,49.7037037,7.074074074,10.14666667
10/11/2016,23.51851852,50.14814815,3.225925926,10.13814815
11/11/2016,23.92,54.04,2.968,10.1408
12/11/2016,23.53846154,58.03846154,2.784615385,10.15153846
13/11/2016,24.2962963,55.81481481,4.4,10.16518519
14/11/2016,23.34615385,60.73076923,1.496153846,10.15730769
15/11/2016,22.24,55.72,4.088,10.1624
16/11/2016,21.76923077,53.23076923,7.138461538,10.17538462
17/11/2016,21.73076923,51.73076923,11.55,13.50296296
18/11/2016,21.73076923,53.61538462,7.78,10.14692308
19/11/2016,20.66666667,60.66666667,2.84,10.12466667
20/11/2016,22.25,59.9,2.505,10.1335
21/11/2016,21.53846154,60.46153846,2.715384615,10.13
22/11/2016,22.57894737,50.15789474,8,10.12894737
23/11/2016,22.82608696,51.43478261,6.604347826,10.13173913
24/11/2016,21.42105263,51.47368421,8.289473684,10.14947368
25/11/2016,23.6,30.55,15.085,10.1295
26/11/2016,24.29411765,32.64705882,14.49411765,10.1325
27/11/2016,23.63636364,33.63636364,12.45909091,10.13590909
28/11/2016,22.45454545,37.31818182,9.185714286,0.120454546
29/11/2016,21.61111111,53.72222222,1.238888889,10.15
30/11/2016,19.86956522,80.08695652,4.269565217,10.16608696
1/12/2016,19.75,84,2.704166667,10.16875
2/12/2016,19.20833333,75.875,4.945833333,10.1775
3/12/2016,21.20833333,52.16666667,5.866666667,10.19333333
4/12/2016,18.9,55.25,5.666666667,10.197
5/12/2016,18.63636364,56.59090909,4.952380952,10.17045455
6/12/2016,18.53846154,69.92307692,2.503846154,10.17961538
7/12/2016,18.25,74.35,0.925,10.17421053
8/12/2016,16.9,73.3,1.765,10.162
9/12/2016,19.41666667,68.125,1.3125,10.13416667
10/12/2016,16.44444444,82.83333333,5.355555556,10.14
11/12/2016,20.04166667,69.58333333,4.716666667,10.13291667
12/12/2016,19.90909091,63.86363636,3.281818182,10.14181818
13/12/2016,19.05,62.35,3.43,10.151
14/12/2016,18.55555556,58.61111111,8.027777778,10.17333333
15/12/2016,18.16666667,56.625,9.879166667,10.16666667
16/12/2016,15.83333333,63.27777778,3.916666667,10.18777778
17/12/2016,17.5,63.38888889,6.731578947,10.16947368
18/12/2016,16.08333333,64.54166667,6.420833333,10.18083333
19/12/2016,17.85714286,56.0952381,10.41428571,10.17428571
20/12/2016,19.8,48.53333333,15.92666667,10.152
21/12/2016,18.05,54.3,19.4047619,10.15619048
22/12/2016,17.28571429,57.85714286,6.180952381,10.16142857
23/12/2016,15.55,74.7,1.205,10.1425
24/12/2016,17.31818182,78.63636364,5.236363636,10.11318182
25/12/2016,14,94.3,9.085,10.1435
26/12/2016,17.14285714,74.85714286,8.784210526,10.16952381
27/12/2016,16.85,67.55,8.335,10.172
28/12/2016,17.2173913,68.04347826,3.547826087,10.15565217
29/12/2016,15.23809524,87.85714286,6,10.16904762
30/12/2016,14.0952381,89.66666667,6.266666667,10.17904762
31/12/2016,15.05263158,87,7.325,10.161
1/01/2017,15.91304348,85.86956522,2.743478261,0.59
2/01/2017,18.5,77.22222222,2.894444444,10.18277778
3/01/2017,17.11111111,81.88888889,4.016666667,10.18333333
4/01/2017,18.7,70.05,4.545,10.157
5/01/2017,18.38888889,74.94444444,3.3,10.14333333
6/01/2017,19.31818182,79.31818182,8.681818182,10.11772727
7/01/2017,14.70833333,95.83333333,10.04166667,10.11375
8/01/2017,15.68421053,83.52631579,1.95,10.1555
9/01/2017,14.57142857,80.80952381,6.542857143,10.15952381
10/01/2017,12.11111111,71.94444444,9.361111111,10.16888889
11/01/2017,11,72.11111111,9.772222222,10.16777778
12/01/2017,11.78947368,74.57894737,6.626315789,10.16368421
13/01/2017,13.23529412,67.05882353,6.435294118,10.17529412
14/01/2017,13.2,74.28,5.276,10.1884
15/01/2017,16.43478261,72.56521739,3.630434783,10.18130435
16/01/2017,14.65,78.45,10.38,10.1715
17/01/2017,11.72222222,84.44444444,8.038888889,10.18388889
18/01/2017,13.04166667,78.33333333,6.029166667,10.21958333
19/01/2017,14.61904762,75.14285714,10.33809524,10.22809524
20/01/2017,15.26315789,66.47368421,11.22631579,10.21789474
21/01/2017,15.39130435,70.86956522,13.69565217,10.20478261
22/01/2017,18.44,76.24,5.868,10.2104
23/01/2017,18.11764706,76,6.752941176,10.19823529
24/01/2017,18.34782609,68.13043478,3.391304348,10.18869565
25/01/2017,21,69.96,8.756,10.184
26/01/2017,16.17857143,91.64285714,8.467857143,10.17785714
27/01/2017,16.5,77.04166667,14.35833333,10.18125
28/01/2017,14.86363636,82.77272727,9.690909091,10.19636364
29/01/2017,15.66666667,81.77777778,10.29444444,10.17388889
30/01/2017,16.44444444,77.55555556,4.322222222,10.15833333
31/01/2017,16.125,76,4.625,10.155
1/02/2017,15.25,78.625,5.1,10.175
2/02/2017,17.09090909,66.54545455,3.027272727,10.18909091
3/02/2017,15.63636364,78.18181818,1.854545455,10.17727273
4/02/2017,18.7,77.6,9.82,10.144
5/02/2017,18.63157895,77.63157895,8.1,10.14210526
6/02/2017,16.88888889,69.66666667,9.044444444,10.16
7/02/2017,15.125,63.75,7.6375,10.16125
8/02/2017,15.7,68.4,4.08,10.156
9/02/2017,15.375,68.375,7.875,10.16375
10/02/2017,14.66666667,71.77777778,9.066666667,10.15666667
11/02/2017,15.625,64,3.95,10.16625
12/02/2017,16.25,70.375,1.625,10.19625
13/02/2017,16.33333333,67,6.377777778,10.21555556
14/02/2017,16.875,65.5,6.9625,10.21375
15/02/2017,17.57142857,67.71428571,5.557142857,10.20571429
16/02/2017,20.25,56.75,10.4375,10.17625
17/02/2017,21.3,64.4,9.28,10.165
18/02/2017,21.125,70.75,6.25,10.1625
19/02/2017,22.36363636,66.09090909,6.054545455,10.13
20/02/2017,23.375,60.125,6.9375,10.05375
21/02/2017,21.83333333,69.41666667,12.34166667,10.07416667
22/02/2017,19.125,57.125,7.4125,10.1225
23/02/2017,18.625,42.875,14.35,10.1525
24/02/2017,19.125,40.375,16.6625,10.16125
25/02/2017,19,50.42857143,11.92857143,10.14285714
26/02/2017,18.75,59,11.1125,10.12375
27/02/2017,19.875,58.375,5.1,10.1425
28/02/2017,23.33333333,51.66666667,3.911111111,10.13111111
1/03/2017,24.46153846,47.92307692,6.415384615,10.12923077
2/03/2017,23.75,54.25,5.93,10.1215
3/03/2017,20.5,42.5,7.4125,10.10625
4/03/2017,19.125,43.125,8.35,10.1
5/03/2017,19.75,41.25,9.9625,10.105
6/03/2017,20,42.44444444,9.666666667,10.10333333
7/03/2017,22.625,41.5,6.025,10.07375
8/03/2017,21.54545455,52.72727273,10.26363636,10.08909091
9/03/2017,20.78571429,69.07142857,8.342857143,10.07357143
10/03/2017,19.9375,67.75,11.4625,10.06875
11/03/2017,18.53333333,60.4,5.566666667,10.098
12/03/2017,17.375,56.625,7.6375,10.1475
13/03/2017,17.44444444,49.33333333,9.055555556,10.14888889
14/03/2017,18,56.33333333,4.522222222,10.16555556
15/03/2017,19.875,54.75,7.175,10.14125
16/03/2017,24,49.2,5.56,10.111
17/03/2017,20.9,59.7,11.49,10.107
18/03/2017,24.69230769,46.30769231,7.123076923,10.09846154
19/03/2017,24.66666667,52.27777778,9.161111111,10.11888889
20/03/2017,23.33333333,54.66666667,10.07777778,10.12555556
21/03/2017,25,49,9.2625,10.1175
22/03/2017,27.25,45,10.1875,10.0975
23/03/2017,28,49.75,3.4875,10.08875
24/03/2017,28.91666667,37.66666667,10.03333333,10.10583333
25/03/2017,26.5,39.375,10.425,10.09875
26/03/2017,29.1,37.1,17.59,10.102
27/03/2017,29.5,38.625,13.65,10.095
28/03/2017,29.88888889,40.66666667,8.844444444,10.09
29/03/2017,31,34.5,13.2,10.07125
30/03/2017,29.28571429,36.85714286,10.58571429,10.07142857
31/03/2017,30.625,37.625,6.95,10.075
1/04/2017,31.375,35.125,9.0375,10.05
2/04/2017,29.75,33.75,9.2625,10.0425
3/04/2017,30.5,29.75,6.9375,10.0425
4/04/2017,30.93333333,31.86666667,14.32,10.072
5/04/2017,29.23076923,46,14.38461538,10.05
6/04/2017,31.22222222,26,13.57777778,10.02888889
7/04/2017,27,29.875,4.65,10.07375
8/04/2017,25.625,29.375,8.3375,10.10375
9/04/2017,27.125,21.125,14.125,10.10625
10/04/2017,27.85714286,19.42857143,19.31428571,10.08571429
11/04/2017,29.25,17.75,15.5125,10.0625
12/04/2017,29.25,26,9.4875,10.05875
13/04/2017,29.66666667,29.11111111,4.944444444,10.06777778
14/04/2017,30.5,37.625,1.3875,10.04625
15/04/2017,31.22222222,30.44444444,5.966666667,10.02444444
16/04/2017,31,34.25,2.1,10.0325
17/04/2017,32.55555556,38.44444444,5.366666667,10.04444444
18/04/2017,34,27.33333333,7.811111111,10.03111111
19/04/2017,33.5,24.125,9.025,10.00875
20/04/2017,34.5,27.5,5.5625,9.98625
21/04/2017,34.25,39.375,6.9625,9.99875
22/04/2017,32.9,40.9,8.89,10.016
23/04/2017,32.875,27.5,9.9625,10.02125
24/04/2017,32,27.14285714,12.15714286,10.04142857
