"ID","Purchase","T.last","T.active","Loyalty","Service Failure","Total Profit","CL.spent","FW.spent","CF.spent","HW.spent","EL.spent","FR.spent","TO.spent","BS.spent","TG.spent","Socio.Economic","churn"
"68734","7","27.857142857143","29.571428571429","1","0","441","0","89","0","312","117","14","878","0","9","9","0"
"78657","2","1.4285714285714","23.571428571429","0","0","88","0","3","0","47","82","0","110","0","62","10","1"
"168988","26","29.714285714286","30","1","2","1735","0","272","300","1793","227","3","2709","5","439","3","0"
"97037","1","0","19.142857142857","0","0","55","0","2","13","38","31","0","81","0","13","3","1"
"69233","1","0","20.142857142857","1","0","83","0","3","13","35","30","0","177","0","10","9","1"
"83919","3","23.428571428571","29.142857142857","0","0","219","0","32","56","149","77","8","326","0","81","9","0"
"26639","1","0","23.142857142857","1","0","67","0","1","0","52","19","0","116","0","48","8","1"
"70946","3","13.285714285714","19.428571428571","1","0","109","0","0","0","54","30","0","269","0","0","9","0"
"75470","12","26.428571428571","30","0","2","1268","21","20","69","538","443","0","2503","0","942","8","0"
"106349","5","6.4285714285714","22.142857142857","0","0","215","0","15","27","95","77","0","391","0","158","6","1"
"14676","1","0","21.142857142857","1","0","32","0","5","0","35","0","0","64","0","0","8","1"
"81185","4","13.142857142857","27.571428571429","0","0","152","0","31","42","171","52","0","107","0","137","6","0"
"181872","13","23.571428571429","29.714285714286","1","0","633","0","97","53","490","72","0","1124","81","229","3","1"
"53375","2","6.1428571428571","28.571428571429","1","0","68","0","2","0","91","27","0","71","13","15","10","1"
"209341","7","25.857142857143","27","1","0","216","0","38","0","208","28","0","375","0","89","4","0"
"77552","5","20.428571428571","26.571428571429","1","0","130","6","15","26","69","8","0","291","0","7","4","0"
"188377","4","12.285714285714","21.428571428571","1","0","223","0","35","4","155","39","0","249","205","24","7","0"
"219198","3","9.7142857142857","29.428571428571","0","0","180","0","3","5","66","33","11","461","0","3","8","1"
"128957","27","28.714285714286","29.142857142857","1","0","961","0","159","44","847","375","140","1250","0","346","5","0"
"19908","2","1.7142857142857","19","0","0","146","0","37","42","59","0","0","318","0","32","8","0"
"22178","10","27","28.571428571429","1","1","426","0","108","10","481","0","0","778","0","0","8","0"
"150365","8","16.714285714286","26.714285714286","1","0","625","0","112","51","206","274","25","1286","16","33","5","0"
"46936","24","29","29.714285714286","1","1","1039","0","206","37","751","64","3","2233","0","158","9","0"
"56445","3","17.142857142857","25","1","0","175","0","17","40","107","58","4","315","0","23","4","1"
"162142","7","23.857142857143","26","0","0","177","0","20","9","127","121","3","243","0","58","7","0"
"55741","28","29.857142857143","30.285714285714","0","1","1593","3","151","507","1023","909","7","1957","2","770","9","0"
"157461","5","17.142857142857","19.714285714286","0","0","473","0","11","0","205","38","0","1302","0","0","8","0"
"135590","3","3","26.571428571429","0","0","114","0","6","20","36","52","0","210","0","75","9","1"
"247495","14","28.857142857143","29.285714285714","1","4","829","0","81","42","661","79","0","1708","0","227","10","0"
"101","30","29","29.571428571429","0","0","671","0","22","6","552","569","10","938","0","0","4","0"
"241157","3","18.571428571429","18.857142857143","0","0","103","0","2","34","60","90","0","100","0","57","7","0"
"258482","20","28.857142857143","29.571428571429","1","0","1311","0","42","267","563","597","49","1870","529","342","10","0"
"103599","2","1.5714285714286","29.285714285714","0","0","81","0","0","11","45","12","0","186","0","17","7","1"
"205376","7","22.714285714286","25.285714285714","1","1","287","0","40","39","129","348","8","261","0","87","4","0"
"95042","1","0","21.857142857143","0","0","41","0","9","32","12","13","0","41","0","36","8","1"
"90287","2","15.285714285714","22.428571428571","1","0","74","0","2","0","41","18","0","173","0","15","9","1"
"72690","2","3.1428571428571","27.285714285714","1","0","99","0","10","0","20","11","12","260","0","12","5","0"
"70720","4","19","29","1","0","170","0","6","0","161","5","0","260","94","33","10","1"
"160863","2","5.2857142857143","25.142857142857","1","0","194","0","0","58","114","98","0","251","79","0","9","1"
"95848","18","29.142857142857","30.142857142857","1","1","1799","0","103","142","2020","1388","2","1784","0","287","7","0"
"10422","23","20.714285714286","29.285714285714","0","1","1818","28","225","390","1242","625","127","2520","105","829","5","1"
"140781","1","0","22","0","0","38","0","0","0","25","0","0","102","0","0","9","1"
"12513","5","17.571428571429","20.571428571429","1","0","645","0","32","12","372","0","53","1510","0","215","9","1"
"35453","2","1.5714285714286","28.571428571429","0","0","166","0","27","16","101","85","0","243","0","100","8","0"
"186017","3","5","27.285714285714","0","0","105","0","34","28","96","52","0","86","0","55","7","1"
"59323","4","28.142857142857","30.142857142857","0","0","791","0","122","73","551","90","0","1370","0","668","10","0"
"239264","2","6.7142857142857","21.571428571429","1","0","198","0","0","0","168","12","6","460","0","0","2","0"
"207680","15","25.142857142857","25.714285714286","1","1","539","0","91","7","264","172","0","1100","97","6","6","0"
"105537","26","29","29.571428571429","1","0","1619","0","58","138","1151","800","30","2666","0","554","5","0"
"234270","11","27","29","1","0","917","8","54","162","283","530","65","1565","0","401","10","0"
"129342","1","0","20.714285714286","0","0","18","0","2","0","32","18","0","3","0","0","8","1"
"72774","7","23.571428571429","29.142857142857","1","0","501","0","57","68","269","91","0","993","0","262","2","0"
"159960","11","28.857142857143","30.285714285714","0","0","1339","0","102","72","801","216","0","3039","84","54","1","1"
"57793","1","0","22","0","0","29","0","4","0","17","2","18","43","0","0","9","1"
"40904","1","0","22.142857142857","1","0","64","0","7","3","67","77","0","7","0","62","6","1"
"202535","1","0","25.428571428571","1","0","64","0","3","0","23","48","0","118","0","19","1","1"
"132979","2","3.4285714285714","18.857142857143","1","0","141","0","13","8","93","128","0","172","0","45","8","1"
"39513","5","23.857142857143","28.428571428571","0","0","285","0","9","0","71","0","29","822","0","0","6","0"
"195926","7","16.571428571429","28.285714285714","0","0","406","0","22","18","145","206","32","774","0","169","8","1"
"194672","4","15.428571428571","21","0","0","262","0","16","11","240","122","0","404","0","73","6","0"
"186518","3","18.857142857143","21.428571428571","1","0","295","0","34","90","142","121","0","480","0","119","5","0"
"187888","7","22.571428571429","23.142857142857","0","1","634","0","0","0","131","212","0","1544","0","339","10","0"
"32832","5","25.428571428571","27.714285714286","0","1","349","0","12","18","104","279","0","519","111","92","10","0"
"170117","7","14.571428571429","29.285714285714","1","0","387","0","16","0","152","163","0","839","0","154","9","1"
"218612","1","0","20.714285714286","1","0","115","3","13","3","62","14","0","247","0","55","5","1"
"63279","2","1.2857142857143","21.571428571429","1","0","60","0","4","0","27","8","10","85","37","29","8","1"
"184052","2","1","27","1","0","87","0","13","26","53","28","0","141","0","23","9","0"
"186420","2","2","26.428571428571","1","0","106","9","3","17","60","16","0","219","0","28","2","0"
"261037","1","0","20.428571428571","1","0","111","0","0","10","26","75","0","234","0","14","10","1"
"48521","1","0","18.571428571429","0","0","16","0","3","0","12","0","0","38","0","0","9","1"
"70057","3","6.7142857142857","29.142857142857","1","0","161","0","41","46","54","32","0","286","23","54","7","1"
"161015","1","0","20.571428571429","1","0","39","0","4","0","49","2","0","70","0","0","10","1"
"234698","2","23.857142857143","26.571428571429","0","0","96","0","0","0","21","23","79","140","0","26","7","0"
"260384","2","15.428571428571","22.857142857143","0","0","81","0","8","0","37","8","0","214","0","0","4","0"
"117761","2","1.2857142857143","25.428571428571","1","0","37","0","0","0","0","22","0","84","12","0","8","1"
"189361","2","19.285714285714","29.571428571429","1","0","232","0","13","29","189","158","0","302","0","65","6","1"
"91374","1","0","27.714285714286","0","0","39","0","0","6","33","0","0","79","0","16","10","0"
"60213","15","30","30.285714285714","1","1","435","0","25","133","159","109","0","882","0","159","3","0"
"121278","3","18.428571428571","20.714285714286","1","0","93","0","9","10","83","1","2","189","0","7","7","0"
"167186","13","24.428571428571","24.714285714286","0","0","495","0","13","51","261","7","0","1200","69","13","8","0"
"110226","1","0","21.285714285714","0","0","60","0","8","0","14","44","22","70","0","43","7","1"
"245415","14","28.714285714286","30.142857142857","1","0","621","0","46","0","134","213","0","1433","0","369","10","0"
"261507","9","27.857142857143","28.428571428571","1","0","625","0","51","242","653","189","0","664","14","261","10","0"
"19039","6","8.8571428571429","23.285714285714","0","0","334","0","24","62","254","106","0","500","0","219","5","1"
"83123","12","27.428571428571","29.571428571429","1","1","594","0","76","6","254","534","0","744","0","468","10","0"
"250313","1","0","23.714285714286","0","0","83","0","10","23","52","55","0","95","0","44","6","1"
"38418","9","9","23.571428571429","1","1","469","0","8","32","364","336","8","603","0","227","10","0"
"113917","8","26.428571428571","28.428571428571","0","0","503","0","35","48","412","51","15","902","35","224","1","0"
"7017","4","17","19.714285714286","1","0","171","0","2","0","211","0","2","305","0","64","9","0"
"235009","7","24.428571428571","26.428571428571","1","0","448","0","88","129","157","58","0","915","0","173","9","0"
"246823","8","25.857142857143","29.571428571429","0","1","625","0","53","40","576","222","36","1011","0","74","10","0"
"255156","1","0","29.428571428571","0","0","36","0","16","12","23","0","0","28","32","0","8","1"
"24816","2","0.85714285714286","22","0","0","81","0","9","0","34","38","0","145","0","67","6","1"
"70240","15","24.285714285714","30","0","0","961","0","65","83","739","443","0","1622","0","195","7","0"
"151292","21","29","29.285714285714","1","1","1635","0","151","64","1091","607","26","2950","0","658","7","0"
"217710","20","27","27.285714285714","1","2","1473","0","275","252","987","841","20","2113","0","255","3","0"
"155680","4","11.571428571429","20.142857142857","0","0","121","0","4","0","71","22","0","298","0","0","8","0"
"76932","2","3.4285714285714","23","0","0","225","0","3","0","133","62","0","503","0","54","9","0"
"204188","13","27","30","0","0","710","0","10","634","138","270","0","1011","0","224","9","1"
"143203","13","28","29.714285714286","1","1","1752","26","187","93","1038","662","0","2806","352","801","10","0"
"21205","9","29","29.142857142857","1","0","379","0","0","0","467","0","0","675","0","169","10","0"
"222004","4","26.285714285714","30","1","0","136","0","16","72","81","75","0","147","0","50","7","1"
"218757","2","5.5714285714286","26.285714285714","0","0","140","0","0","2","28","92","0","328","0","0","6","1"
"117037","9","19","20.285714285714","1","1","489","0","26","89","352","242","3","770","0","118","5","1"
"175874","1","0","19.428571428571","0","0","50","0","0","0","136","0","0","0","0","43","9","1"
"145278","13","24","24.142857142857","0","0","320","0","16","19","292","0","0","688","0","46","8","0"
"202860","25","29","30","1","0","786","0","105","0","658","321","16","1407","0","0","6","0"
"166277","5","14","20","1","0","102","0","30","0","45","11","0","247","0","0","9","1"
"251706","8","19.857142857143","24.428571428571","0","1","695","0","41","22","314","325","8","1237","202","110","10","0"
"70692","4","20","27","1","0","81","0","10","17","64","0","0","157","0","23","10","0"
"203546","16","26","26.571428571429","1","3","1039","0","48","22","817","615","29","1504","0","462","10","0"
"255391","4","18.142857142857","30.142857142857","1","0","406","0","46","6","222","90","0","916","0","68","10","1"
"47098","4","7.1428571428571","24.571428571429","1","0","141","0","35","0","97","35","0","281","0","14","9","1"
"244318","4","26.142857142857","28.142857142857","1","0","326","0","17","6","274","71","0","684","0","0","8","0"
"3883","3","6.2857142857143","27.285714285714","0","0","113","0","4","0","76","0","0","290","0","0","3","1"
"68956","10","23","27.285714285714","1","4","724","0","20","7","485","5","0","1859","0","0","1","0"
"117719","1","0","23.142857142857","0","0","45","0","1","9","36","3","8","75","0","20","9","1"
"177908","10","17.857142857143","21.857142857143","0","0","451","0","42","27","319","218","0","777","0","94","8","0"
"103291","11","22.857142857143","28.571428571429","0","0","518","0","51","134","396","269","10","691","0","123","9","0"
"183641","8","9.5714285714286","19.571428571429","1","0","338","0","37","20","266","205","0","461","23","99","6","1"
"106622","14","20.571428571429","23.285714285714","1","4","1000","0","174","72","928","61","0","1853","25","223","4","0"
"58937","3","11.857142857143","29.285714285714","0","0","129","0","3","37","103","33","0","147","0","162","9","0"
"61858","8","28.571428571429","28.714285714286","0","0","642","0","23","0","351","0","0","1665","0","145","10","0"
"95755","1","0","24.571428571429","0","0","108","0","0","0","43","66","0","159","51","38","8","1"
"166985","6","20.857142857143","28.285714285714","0","0","210","0","9","29","89","38","0","499","0","32","6","0"
"106419","2","27.857142857143","30.142857142857","1","0","103","0","13","0","155","41","0","117","0","0","6","1"
"110396","1","0","20.571428571429","0","0","71","0","1","13","52","16","0","139","0","12","10","1"
"255346","15","28","29.285714285714","0","0","1134","10","251","73","447","427","11","2399","0","39","2","0"
"193109","2","12.428571428571","24.714285714286","0","0","68","0","0","0","0","0","0","51","160","0","9","0"
"125254","2","21.714285714286","24.142857142857","1","0","95","0","4","21","23","49","0","165","0","67","7","0"
"124450","10","13","23.142857142857","0","1","552","0","41","188","300","125","0","710","231","262","1","0"
"160921","8","25.285714285714","28.428571428571","1","0","443","0","0","0","197","332","0","669","143","94","10","0"
"131838","2","7.4285714285714","25.714285714286","1","1","180","0","6","11","70","41","0","436","0","42","8","0"
"62466","3","4.1428571428571","23.142857142857","0","0","89","0","12","17","95","52","10","79","0","10","4","1"
"76465","10","22.285714285714","29.285714285714","1","2","1114","0","32","0","958","0","23","2454","57","201","9","0"
"27521","3","8.8571428571429","25.571428571429","0","0","133","0","22","10","165","3","0","176","27","34","10","1"
"128092","20","29.428571428571","29.571428571429","0","0","1973","0","42","77","911","1055","28","3835","0","674","5","0"
"44384","5","16.857142857143","29","1","0","155","0","24","43","116","85","0","161","0","102","5","1"
"221600","3","4","19","0","0","77","0","24","6","70","55","0","74","0","17","8","0"
"23214","8","26.857142857143","28.285714285714","1","0","421","0","0","2","123","10","0","1252","0","9","9","0"
"39432","2","17.857142857143","19.571428571429","1","0","103","0","4","0","96","63","0","127","0","65","3","0"
"128880","5","13.857142857143","25.285714285714","0","1","506","0","11","0","316","0","0","1327","0","21","10","1"
"245252","2","16.142857142857","20.857142857143","0","0","172","0","2","0","109","54","0","358","0","65","6","0"
"97755","9","24","26.571428571429","0","0","382","0","36","6","237","212","3","606","0","217","8","0"
"259531","2","8","29.142857142857","1","0","169","0","15","17","106","4","0","346","48","13","6","1"
"206714","20","28.142857142857","28.285714285714","1","1","1709","6","205","29","977","544","0","3622","94","62","10","0"
"90665","1","0","22.714285714286","0","0","82","0","0","28","32","0","0","200","0","11","10","0"
"240035","3","2.1428571428571","23.142857142857","1","0","117","0","41","36","52","59","0","158","0","39","4","1"
"192941","20","27.857142857143","28","0","0","1181","0","17","0","1154","117","0","2201","143","361","9","0"
"183055","14","26","26.285714285714","0","1","953","0","29","0","634","6","3","2457","0","0","7","0"
"6129","2","11.857142857143","26.428571428571","1","0","75","0","0","0","82","5","0","154","0","3","6","1"
"52939","2","4.1428571428571","24.285714285714","0","0","217","0","48","31","143","95","0","317","0","99","8","1"
"81755","22","27","28.142857142857","1","0","488","0","58","49","254","170","95","826","0","130","8","0"
"23497","1","0","24.714285714286","0","0","34","0","0","0","10","42","0","48","0","11","8","1"
"37038","1","0","23.714285714286","0","0","26","0","0","10","11","28","1","22","0","7","5","1"
"124757","4","11","25.428571428571","1","0","214","0","8","21","136","26","0","484","0","34","7","1"
"47326","9","20.285714285714","24.142857142857","0","0","657","0","92","0","617","135","2","1244","0","53","7","0"
"58227","5","8","25.571428571429","0","0","212","0","2","13","62","5","0","525","0","169","4","0"
"173491","4","26.285714285714","28.285714285714","0","0","145","0","31","10","82","56","0","274","0","17","8","0"
"206226","18","27.571428571429","28.714285714286","0","2","2181","0","111","353","1101","927","0","2725","1295","602","7","0"
"243883","1","0","20.428571428571","0","0","39","0","0","28","3","31","0","58","0","0","10","1"
"44258","1","0","24.142857142857","0","0","27","0","1","0","4","0","0","86","0","0","5","0"
"241243","2","0.85714285714286","24.571428571429","1","0","89","0","0","0","18","58","0","190","0","35","3","1"
"187861","2","14.142857142857","24.142857142857","1","0","149","10","21","0","78","55","0","300","0","28","10","1"
"8793","12","25.142857142857","25.571428571429","0","1","446","0","38","8","435","123","0","705","0","228","10","0"
"59154","3","17.142857142857","28.714285714286","0","0","142","0","20","10","105","75","0","221","0","35","10","1"
"182876","15","29.857142857143","30.142857142857","0","1","893","0","143","172","407","256","27","1733","0","208","10","0"
"104654","3","13.857142857143","22.285714285714","0","0","148","0","7","33","109","96","0","187","0","59","9","0"
"213029","2","10.285714285714","29.714285714286","0","0","60","0","3","33","34","25","0","92","0","0","7","0"
"174148","2","2.1428571428571","29.285714285714","0","0","55","0","8","6","33","0","0","131","0","0","8","1"
"252591","8","26.714285714286","27.428571428571","1","0","186","0","43","47","86","78","5","262","0","123","8","0"
"258370","1","0","20.285714285714","0","0","56","0","4","4","31","19","0","95","16","13","1","1"
"119393","9","26.714285714286","30.142857142857","0","2","559","0","43","179","59","105","2","1229","0","340","4","0"
"149822","1","0","29.714285714286","0","0","32","0","0","0","0","0","0","109","0","0","4","0"
"145947","2","1","29","0","0","101","0","3","0","44","2","3","266","11","0","7","1"
"96190","5","21.142857142857","26.571428571429","1","0","152","0","11","12","56","89","0","287","16","18","9","0"
"178725","9","23.428571428571","24.142857142857","1","0","797","7","140","0","452","98","22","1781","49","59","6","0"
"67239","10","26.857142857143","27.571428571429","1","1","611","0","0","188","195","248","11","1036","0","490","6","0"
"163830","2","2","26.142857142857","1","0","111","0","11","0","67","8","0","260","0","32","7","1"
"134819","25","29.428571428571","30.142857142857","1","0","1160","0","106","141","745","262","0","2055","168","449","10","0"
"40495","8","28.428571428571","30","0","0","300","0","19","15","232","50","0","619","17","30","10","0"
"183557","6","19.142857142857","26.714285714286","1","0","348","0","0","0","256","0","5","865","0","28","10","0"
"262836","16","29.714285714286","30","0","0","648","0","67","74","366","222","0","1291","0","109","8","0"
"177525","1","0","20.285714285714","1","0","45","0","4","0","20","47","0","69","0","0","8","1"
"74664","1","0","27.571428571429","1","0","55","0","5","6","26","34","0","93","0","15","7","0"
"142901","1","0","20.571428571429","0","0","39","0","0","5","20","14","0","69","0","34","8","1"
"108017","2","3.5714285714286","25.714285714286","1","0","256","0","9","3","160","53","0","584","0","43","10","1"
"74778","12","27","30.285714285714","0","1","499","0","76","44","526","58","22","635","83","261","6","0"
"231382","6","6.8571428571429","29.571428571429","1","0","357","0","0","27","159","192","43","619","16","114","5","0"
"143495","6","14","28.714285714286","0","1","120","0","30","45","83","65","0","131","0","34","9","0"
"92754","28","29","29.285714285714","1","1","1507","0","28","69","1004","666","18","2598","258","277","10","0"
"213980","10","24","29","1","1","507","0","2","45","340","16","2","1101","0","280","5","0"
"151761","25","27.571428571429","28.285714285714","1","0","1734","0","101","115","1077","444","7","3553","0","568","9","0"
"106925","3","3.2857142857143","30.285714285714","0","0","101","0","17","2","87","18","0","158","0","82","8","1"
"172644","2","4","23.428571428571","1","0","88","0","2","54","6","40","0","170","0","7","3","1"
"246092","5","25.142857142857","28.571428571429","0","0","299","0","15","0","205","135","0","581","0","41","10","0"
"252742","7","16","22","0","0","471","0","73","0","270","348","0","793","0","10","10","0"
"204582","14","19.285714285714","20","0","0","914","0","55","39","592","189","18","1987","0","139","6","0"
"233268","1","0","26.714285714286","0","0","33","0","6","0","26","28","0","40","0","7","10","0"
"15290","1","0","24.285714285714","0","0","28","0","0","0","0","0","0","56","34","0","10","1"
"99369","5","24.428571428571","29","1","0","504","0","15","51","233","126","0","1100","0","141","9","0"
"187952","13","21.714285714286","22","1","0","381","0","10","50","258","145","0","739","0","26","2","0"
"76363","28","30","30.285714285714","1","2","1204","0","84","16","821","462","2","2067","59","656","9","0"
"55527","4","13.142857142857","19.285714285714","0","0","245","0","26","15","160","89","2","447","14","56","9","0"
"223140","24","29.142857142857","29.285714285714","1","1","1440","0","117","88","1058","738","27","2438","0","187","10","0"
"258425","5","11.857142857143","24.571428571429","1","0","240","0","26","64","163","12","0","425","41","64","10","0"
"227399","4","21.571428571429","22.571428571429","0","0","157","0","60","14","165","50","0","197","0","17","7","0"
"251531","8","10.285714285714","18.714285714286","0","0","376","0","55","31","120","238","9","685","0","97","7","1"
"231314","1","0","23.428571428571","1","0","21","0","2","13","20","3","0","16","0","20","8","1"
"142762","2","1.1428571428571","29.714285714286","0","0","125","0","21","17","76","42","0","221","0","40","8","1"
"143704","19","29","29.571428571429","0","1","1370","0","30","188","291","461","18","2350","562","869","9","0"
"239195","3","5.8571428571429","30","0","0","79","0","0","0","78","24","0","128","21","0","8","1"
"28367","18","27.714285714286","29.142857142857","0","0","933","0","55","34","733","247","0","1694","0","458","8","0"
"29602","1","0","25.428571428571","1","0","22","0","0","0","4","0","0","56","4","14","10","1"
"132400","4","16.285714285714","24.571428571429","0","1","313","0","35","0","276","201","0","478","0","0","4","0"
"4472","4","11.142857142857","29.142857142857","1","0","323","0","19","0","289","2","0","665","71","0","10","1"
"145409","1","0","22.571428571429","0","0","76","0","0","0","50","0","0","180","0","35","10","0"
"143948","4","5","29","0","0","187","0","11","24","102","39","3","356","0","108","5","1"
"12411","3","2","25.142857142857","1","0","153","0","11","31","81","89","0","250","0","35","6","1"
"122552","4","18.857142857143","21.428571428571","1","0","292","3","5","46","218","49","0","593","0","48","8","0"
"145655","3","12","24.285714285714","0","0","166","0","9","16","129","22","6","302","23","44","7","1"
"246539","6","26.571428571429","29","1","1","501","0","85","3","278","125","0","1030","4","176","1","0"
"113768","6","5.8571428571429","29.285714285714","1","0","376","0","71","41","193","96","0","672","0","254","9","1"
"202826","2","14","25.714285714286","1","0","157","0","28","14","138","62","0","219","0","70","8","1"
"12084","1","0","25.571428571429","0","0","82","0","3","6","10","17","0","215","0","34","5","1"
"209737","8","23","29.428571428571","1","0","335","0","36","11","103","153","0","774","0","0","9","0"
"225415","2","4.5714285714286","22.142857142857","0","0","126","0","2","0","60","99","0","239","0","0","9","1"
"112067","3","10.428571428571","29.714285714286","0","0","103","0","11","0","85","25","0","138","46","40","6","1"
"200200","2","2","20.428571428571","0","0","65","0","8","0","38","30","0","129","0","6","2","1"
"133331","1","0","21","1","0","32","0","0","0","12","7","0","86","0","0","8","1"
"173024","22","29.142857142857","29.285714285714","1","1","938","0","256","79","778","51","2","1782","54","37","9","0"
"11794","5","14.571428571429","26.285714285714","1","0","300","0","16","34","224","24","0","641","31","0","5","1"
"187204","3","3","23.428571428571","0","0","72","0","28","0","68","4","0","132","0","0","7","1"
"126720","3","20.857142857143","28.285714285714","0","0","136","0","3","0","150","0","0","290","0","0","10","1"
"209022","4","9","30.142857142857","1","0","241","0","12","9","192","122","3","405","0","41","6","1"
"85521","2","7.8571428571429","25.571428571429","1","0","89","0","4","3","55","4","2","216","0","7","9","1"
"180861","4","7.5714285714286","20","0","0","130","0","6","0","65","127","0","208","0","0","5","1"
"231978","1","0","21.142857142857","0","0","51","0","5","0","3","0","0","162","0","0","6","1"
"45284","13","27.714285714286","28.142857142857","1","3","1072","0","73","717","403","314","3","1680","0","292","10","0"
"152862","13","23.857142857143","24.285714285714","1","0","531","0","37","7","299","124","0","1061","0","364","9","0"
"129524","5","16","29.571428571429","0","0","251","0","19","28","154","48","0","485","0","142","10","0"
"243739","3","20","29.285714285714","0","0","89","0","16","0","41","0","0","235","0","0","3","1"
"233883","3","26.142857142857","26.285714285714","0","0","201","0","0","5","117","0","0","492","32","22","10","0"
"13668","2","6.8571428571429","24.285714285714","1","0","118","0","7","24","55","91","0","170","0","37","9","1"
"75250","1","0","18.714285714286","0","0","109","0","0","0","0","0","0","365","0","0","10","1"
"63734","11","28","29.714285714286","0","1","532","0","68","80","190","347","37","725","0","405","5","0"
"7758","1","0","25.285714285714","0","0","63","0","0","10","20","63","0","104","0","0","3","1"
"54259","13","28","29.571428571429","0","0","1745","0","150","574","747","557","42","2591","0","1622","1","0"
"180965","7","27.285714285714","29.571428571429","0","0","161","0","24","43","82","14","23","319","0","4","10","0"
"217505","6","10","29.571428571429","1","0","316","0","45","22","144","70","0","706","0","68","7","1"
"24306","1","0","24","1","0","27","0","0","13","26","0","0","46","0","0","5","1"
"229021","4","24.857142857143","26.142857142857","1","0","158","0","27","9","91","102","0","250","0","37","8","0"
"37528","3","10.428571428571","20.857142857143","1","0","50","0","2","11","8","22","0","59","18","69","8","0"
"228228","6","20","26.428571428571","0","0","468","0","42","44","204","120","15","1056","0","48","8","1"
"129459","27","29","29.428571428571","1","0","1420","0","293","592","797","562","13","1921","0","487","2","0"
"228060","28","25.857142857143","26.142857142857","0","0","820","0","50","0","228","50","26","2338","0","5","6","0"
"205315","9","24.571428571429","26.714285714286","1","1","446","0","25","135","447","97","0","622","0","157","2","0"
"102451","25","29.142857142857","29.428571428571","1","0","1374","0","73","128","1188","310","69","2412","0","383","1","0"
"14295","1","0","20.428571428571","0","0","41","0","8","11","18","44","0","30","0","25","9","1"
"30239","13","26.142857142857","27.142857142857","0","2","324","0","37","31","363","146","0","433","0","22","9","0"
"65812","21","28","30.142857142857","0","0","1462","0","44","102","740","803","3","1905","0","1997","3","0"
"181818","20","29.142857142857","29.714285714286","1","2","415","0","69","69","361","225","0","542","0","66","1","0"
"163001","1","0","22.571428571429","1","0","39","0","13","43","0","13","0","49","0","0","10","0"
"76264","5","20.857142857143","25.428571428571","0","0","361","0","13","79","220","217","0","418","0","353","7","0"
"126264","2","12.571428571429","19.285714285714","1","0","86","0","6","0","30","13","0","127","89","12","4","0"
"84265","2","12.714285714286","26.428571428571","1","1","92","0","2","0","17","0","0","285","0","0","10","1"
"88278","1","0","24.571428571429","0","0","30","0","4","0","25","18","0","24","0","42","8","1"
"100302","19","25","26","0","1","1490","0","202","646","432","599","0","2262","334","343","9","0"
"234206","17","27.285714285714","27.714285714286","0","0","878","0","116","16","221","685","68","1342","204","146","10","0"
"21452","1","0","29.428571428571","1","0","41","0","3","23","19","18","7","47","0","7","7","1"
"76965","14","29.142857142857","29.571428571429","0","0","877","0","112","11","606","399","3","1118","504","0","10","0"
"11989","3","7","22.571428571429","1","0","153","0","17","0","86","25","0","363","0","13","10","1"
"9983","7","19.285714285714","21","1","1","461","0","41","30","304","334","24","526","18","303","5","0"
"26638","5","15","30.142857142857","1","1","275","0","47","0","171","44","13","530","0","156","6","0"
"207295","1","0","19.714285714286","0","0","23","0","0","0","30","26","0","13","0","0","10","1"
"234138","3","5","27.714285714286","0","0","260","0","39","38","141","173","0","377","0","92","10","1"
"47654","1","0","19","0","0","24","0","4","0","33","0","0","41","0","0","8","1"
"25902","5","24","30.285714285714","0","1","236","0","26","25","199","123","0","325","0","87","10","1"
"159784","1","0","23.142857142857","1","0","42","0","5","0","17","44","0","66","0","0","7","1"
"163689","10","24","29","0","2","209","0","0","0","170","98","0","402","0","0","7","1"
"262081","15","22.571428571429","30.285714285714","1","2","808","0","100","122","633","290","0","1405","8","18","9","1"
"129513","6","23.714285714286","27.142857142857","1","0","600","0","10","7","189","45","0","1662","0","116","9","0"
"24213","11","11","27.428571428571","1","1","703","0","159","103","413","166","0","1169","0","458","6","1"
"91022","8","27.714285714286","29.714285714286","1","0","252","0","0","12","11","234","0","415","0","233","8","0"
"218172","12","27.571428571429","30.142857142857","0","3","568","0","59","144","322","165","0","989","0","248","8","0"
"43334","3","16.714285714286","20.714285714286","0","0","251","0","19","24","97","135","0","375","0","280","4","0"
"258043","15","29.142857142857","29.714285714286","0","1","1297","0","166","52","1411","704","34","1419","0","539","6","0"
"34245","17","30.142857142857","30.285714285714","0","0","447","0","40","92","137","85","32","780","0","495","5","0"
"258053","1","0","21.285714285714","1","0","34","0","8","5","20","16","2","45","0","16","3","1"
"36726","1","0","24.571428571429","1","0","34","0","2","23","25","19","0","21","0","22","9","1"
"171030","16","23","29.142857142857","0","1","375","0","26","0","86","36","0","1055","0","61","10","1"
"210258","5","20.571428571429","25.285714285714","1","0","214","0","7","0","228","22","53","330","0","52","7","0"
"93917","17","21.714285714286","22.428571428571","1","0","884","0","35","0","584","393","0","1762","0","123","10","0"
"121009","1","0","21","1","0","71","0","3","24","18","49","0","117","0","17","8","1"
"54358","4","15.857142857143","21.571428571429","0","0","250","0","16","0","166","25","0","593","0","27","1","1"
"31334","5","16.142857142857","23.714285714286","0","0","350","0","42","26","133","63","0","867","0","15","9","1"
